 ITEM CODE ,BARCODE,BRAND,Item,TYPE,NICHE,QTY,PRICE_AED ,ORDER
 01RP36018000013-010020-0050CUK ,5060399679374,ROJA PARFUMS,ROJA PARFUMS RECKLESS POUR FEMME (W) PARFUM 50 ml UK,REGULAR,NICHE,12,724,
 01RP36019000013-010020-0050CUK ,5060270291268,ROJA PARFUMS,ROJA PARFUMS RISQUE POUR FEMME (W) PARFUM 50 ml UK,REGULAR,NICHE,37,540,
 01RP36002000013-011059-0075CUK ,5056663800339,ROJA PARFUMS,ROJA PARFUMS SCANDAL POUR FEMME (W) EDP 75 ml UK,REGULAR,NICHE,18,513,
 01RP36002000013-010020-0050CUK ,5060270290018,ROJA PARFUMS,ROJA PARFUMS SCANDAL POUR FEMME (W) PARFUM 50 ml UK,REGULAR,NICHE,12,724,
 01RP36002000014-010020-0050CUK ,5060270292227,ROJA PARFUMS,ROJA PARFUMS SCANDAL POUR HOMME (M) PARFUM 50 ml UK,REGULAR,NICHE,18,675,
 01RP36002000014-010056-0100CUK ,5060370916894,ROJA PARFUMS,ROJA PARFUMS SCANDAL POUR HOMME (M) PARFUM COLOGNE 100 ml UK,REGULAR,NICHE,24,546,
 01RP36024000014-010056-0100CUK ,5060370917013,ROJA PARFUMS,ROJA PARFUMS VETIVER POUR HOMME (M) PARFUM COLOGNE 100 ml UK,REGULAR,NICHE,25,459,
 01RM82005010081-011059-0100CES ,8436018276182,ROSENDO MATEU,ROSENDO MATEU 3 NEROLI IRIS WHITE MUSK (U) EDP 100 ml ES,REGULAR,NICHE,6,260,
 01RC84005000081-010047-0100CIT ,NO BARCODE,ROYAL CROWN,ROYAL CROWN IMPERATOR (U) EXTRAIT DE PARFUM 100 ml IT,REGULAR,NICHE,6,735,
 01RC84007000081-010047-0100CIT ,NO BARCODE,ROYAL CROWN,ROYAL CROWN K'ABEL (U) EXTRAIT DE PARFUM 100 ml IT,REGULAR,NICHE,6,702,
 01RC84006000002-010047-0100CIT ,NO BARCODE,ROYAL CROWN,ROYAL CROWN UPPER CLASS (M) EXTRAIT DE PARFUM 100 ml IT,REGULAR,NICHE,6,735,
 01SD10029000002-011059-0100CFR ,3386460134712,S.T. DUPONT,S.T. DUPONT EXCEPTIONAL (M) EDP 100 ml FR,REGULAR,,92,87,
 01SD35014000001-014057-0100CFR ,3331438550308,SALVADOR DALI,SALVADOR DALI DALILIGHT (W) EDT 100 ml FR,REGULAR,,42,64,
 01SF10009010014-014650-0100CIT ,8052464891467,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO ACQUA ESSENZIALE BLU POUR HOMME (M) EDT 100 ml IT,REGULAR,,240,98,
 01SF10009000014-014650-0100CIT ,8052464891412,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO ACQUA ESSENZIALE POUR HOMME (M) EDT 100 ml IT,REGULAR,,240,92,
 01SF10013000001-011059-0100CIT ,8052086373983,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO AMO FERRAGAMO (W) EDP 100 ml IT,REGULAR,,132,108,
 01SF10013010001-014057-0100CIT ,8052086376496,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO AMO FERRAGAMO FLOWERFUL (W) EDT 100 ml IT,REGULAR,,240,103,
 01SF10013010001-014057-0030CIT ,8052086376472,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO AMO FERRAGAMO FLOWERFUL (W) EDT 30 ml IT,REGULAR,,20,38,
 01SF10013020001-011059-0050CIT ,8052086376205,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO AMO FERRAGAMO LIMITED EDITION (W) EDP 50 ml IT,REGULAR,,218,81,
 01SF10013020001-011569-0050CIT ,8052086376694,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO AMO FERRAGAMO LIMITED EDITION (W) EDP 50 ml IT,REGULAR,,240,81,
 01SF10013040101-011059-0100CIT ,8052464892174,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO AMO FERRAGAMO ORIENTAL WOOD SPECIAL EDITION (W) EDP 100 ml IT,REGULAR,,240,141,
 01SF10035000081-011059-0100CIT ,8052464891863,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO CIELI DI SETA (U) EDP 100 ml IT,REGULAR,,90,135,
 01SF10004020014-014057-0100CIT ,8034097950025,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO F BY FERRAGAMO FREE TIME POUR HOMME (M) EDT 100 ml IT,REGULAR,,136,73,
 01SF10015010014-011522-0030CIT ,8052464890682,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO FERRAGAMO INTENSE LEATHER POUR HOMME (M) EDP 30 ml TRAVEL SPRAY IT,REGULAR,,240,71,
 01SF10015000014-014981-0030CIT ,8052086377950,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO FERRAGAMO POUR HOMME (M) EDT 30 ml TRAVEL SPRAY IT,REGULAR,,240,52,
 01SF10036000081-011059-0100CIT ,8052464891825,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO FORESTE DI SETA (U) EDP 100 ml IT,REGULAR,,74,141,
 01SF10018000081-011059-0050CIT ,8052464890323,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO GIUNGLE DI SETA (U) EDP 50 ml IT,REGULAR,,12,103,
 01SF10002030101-014057-0050CIT ,8034097956010,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO INCANTO BLOOM NEW EDITION (W) EDT 50 ml IT,REGULAR,,240,38,
 01SF10002080101-014057-0030CIT ,8034097959547,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO INCANTO HEAVEN GOLDEN PETALS EDITION (W) EDT 30 ml IT,REGULAR,,240,27,
 01SF10002110001-014057-0030CIT ,8052086372061,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO INCANTO SKY (W) EDT 30 ml IT,REGULAR,,240,26,
 01SF10020000081-011059-0100CIT ,8052464890354,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SAVANE DI SETA (U) EDP 100 ml IT,REGULAR,,49,135,
 01SF10020000081-011059-0050CIT ,8052464890347,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SAVANE DI SETA (U) EDP 50 ml IT,REGULAR,,6,103,
 01SF10008000001-011569-0100CIT ,8052464891306,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SIGNORINA (W) EDP 100 ml IT,REGULAR,,100,135,
 01SF10008090001-011059-0100CIT ,8052464893324,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SIGNORINA LIBERA (W) EDP 100 ml IT,REGULAR,,142,157,
 01SF10008090001-011059-0050CIT ,8052464893317,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SIGNORINA LIBERA (W) EDP 50 ml IT,REGULAR,,69,121,
 01SF10008040001-011059-0100CIT ,8034097959721,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SIGNORINA MISTERIOSA (W) EDP 100 ml IT,REGULAR,,240,117,
 01SF10008040001-011059-0050CIT ,8034097959714,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SIGNORINA MISTERIOSA (W) EDP 50 ml IT,REGULAR,,220,85,
 01SF10008050001-011059-0100CIT ,8052086377240,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SIGNORINA RIBELLE (W) EDP 100 ml IT,REGULAR,,195,114,
 01SF10008050001-011059-0050CIT ,8052086377233,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SIGNORINA RIBELLE (W) EDP 50 ml IT,REGULAR,,45,89,
 01SF10008050101-011059-0050CIT ,8052086379992,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SIGNORINA RIBELLE FASHION EDITION (W) EDP 50 ml IT,REGULAR,,240,87,
 01SF10003000014-014057-0100CIT ,8032529110146,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO SUBTIL POUR HOMME (M) EDT 100 ml IT,REGULAR,,6,76,
 01SF10014140081-011059-0100CIT ,8052464890989,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO TUSCAN CREATIONS ARTE ORAFA (U) EDP 100 ml IT,REGULAR,NICHE,132,233,
 01SF10014150081-011059-0100CIT ,8052464891009,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO TUSCAN CREATIONS E PUR SI MUOVE (U) EDP 100 ml IT,REGULAR,NICHE,144,233,
 01SF10014130081-011059-0100CIT ,8052464890996,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO TUSCAN CREATIONS ORTO DELLE SPEZIE (U) EDP 100 ml IT,REGULAR,NICHE,144,233,
 01SF10012000002-014057-0100CIT ,8052086371804,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO UOMO (M) EDT 100 ml IT,REGULAR,,240,119,
 01SF10012020014-014057-0100CIT ,8052086372979,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO UOMO CASUAL LIFE POUR HOMME (M) EDT 100 ml IT,REGULAR,,173,98,
 01SF10012010014-011059-0100CIT ,8052086374843,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO UOMO SIGNATURE POUR HOMME (M) EDP 100 ml IT,REGULAR,,240,117,
 01SF10012040014-014057-0100CIT ,8052086377479,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO UOMO URBAN FEEL POUR HOMME (M) EDT 100 ml IT,REGULAR,,240,93,
 01SJ56001000001-011059-0200CUK ,5060426150678,SARAH JESSICA PARKER,SARAH JESSICA PARKER LOVELY (W) EDP 200 ml UK,REGULAR,,240,87,
 01SJ56001000001-011059-0030CUK ,5060426150029,SARAH JESSICA PARKER,SARAH JESSICA PARKER LOVELY (W) EDP 30 ml UK,REGULAR,,240,42,
 01SJ56001000001-011059-0050CUK ,5060426150012,SARAH JESSICA PARKER,SARAH JESSICA PARKER LOVELY (W) EDP 50 ml UK,REGULAR,,240,54,
 01SJ56005010001-011059-0050CUS ,5060426152627,SARAH JESSICA PARKER,SARAH JESSICA PARKER STASH UNSPOKEN (W) EDP 50 ml US,REGULAR,,110,50,
 01SS42001060381-011059-0100CFR ,3613042654185,SCENTSTORY,SCENTSTORY 24 ELIXIR GOLD (U) EDP 100 ml FR,REGULAR,,68,76,
 01SS42001060581-011059-0100CFR ,3613042123353,SCENTSTORY,SCENTSTORY 24 ELIXIR SEA OF TRANQUILITY (U) EDP 100 ml FR,REGULAR,,27,63,
 01SS42001040081-014650-0100CFR ,3630929791030,SCENTSTORY,SCENTSTORY 24 PLATINUM (U) EDT 100 ml FR,REGULAR,,16,65,
 01SL36006000081-011059-0050CFR ,3700358123365,SERGE LUTENS,SERGE LUTENS AMBRE SULTAN (U) EDP 50 ml FR,REGULAR,NICHE,113,173,
 01SL36050000081-011059-0100CFR ,3700358217255,SERGE LUTENS,SERGE LUTENS DANS LE BLEU QUI PETILLE (U) EDP 100 ml FR,REGULAR,NICHE,6,270,
 01SL36005000081-011059-0050CFR ,3700358123358,SERGE LUTENS,SERGE LUTENS FEMINITE DU BOIS (U) EDP 50 ml FR,REGULAR,NICHE,60,195,
 01SL36022000081-011569-0050CFR ,3700358123372,SERGE LUTENS,SERGE LUTENS FLEURS D'ORANGER (U) EDP 50 ml FR,REGULAR,NICHE,24,189,
 01SL36046000081-011059-0050CFR ,3700358214353,SERGE LUTENS,SERGE LUTENS LA DOMPTEUSE ENCAGEE (U) EDP 50 ml FR,REGULAR,NICHE,12,195,
 01SL36037000081-011059-0100CFR ,3700358123587,SERGE LUTENS,SERGE LUTENS LA FILLE DE BERLIN (U) EDP 100 ml FR,REGULAR,NICHE,240,243,
 01SL36037000081-011059-0050CFR ,3700358123389,SERGE LUTENS,SERGE LUTENS LA FILLE DE BERLIN (U) EDP 50 ml FR,REGULAR,NICHE,240,184,
 01SL36043000081-011059-0100CFR ,3700358123679,SERGE LUTENS,SERGE LUTENS LA RELIGIEUSE (U) EDP 100 ml FR,REGULAR,NICHE,58,227,
 01SL36043000081-011059-0050CFR ,3700358123471,SERGE LUTENS,SERGE LUTENS LA RELIGIEUSE (U) EDP 50 ml FR,REGULAR,NICHE,15,184,
 01SL36040000081-011059-0050CFR ,3700358123464,SERGE LUTENS,SERGE LUTENS L'ORPHELINE (U) EDP 50 ml FR,REGULAR,NICHE,116,168,
 01SL36025000081-011059-0100CFR ,3700358123600,SERGE LUTENS,SERGE LUTENS NUIT DE CELLOPHANE (U) EDP 100 ml FR,REGULAR,NICHE,13,249,
 01SL36025000081-011059-0050CFR ,3700358123402,SERGE LUTENS,SERGE LUTENS NUIT DE CELLOPHANE (U) EDP 50 ml FR,REGULAR,NICHE,12,195,
 01SL36049000081-011059-0100CFR ,3700358217248,SERGE LUTENS,SERGE LUTENS PAROLE D'EAU (U) EDP 100 ml FR,REGULAR,NICHE,6,270,
 01SL36051000081-011059-0100CFR ,3700358217156,SERGE LUTENS,SERGE LUTENS POIVRE NOIR (U) EDP 100 ml FR,REGULAR,NICHE,20,238,
 01SL36051000081-011059-0050CFR ,3700358217163,SERGE LUTENS,SERGE LUTENS POIVRE NOIR (U) EDP 50 ml FR,REGULAR,NICHE,32,184,
 01SL36002000081-011059-0050CFR ,3700358123457,SERGE LUTENS,SERGE LUTENS SANTAL MAJUSCULE (U) EDP 50 ml FR,REGULAR,NICHE,12,195,
 01SL36031000081-011059-0100CFR ,3700358123617,SERGE LUTENS,SERGE LUTENS UN BOIS VANILLE (U) EDP 100 ml FR,REGULAR,NICHE,30,270,
 01SL36031000081-011059-0050CFR ,3700358123419,SERGE LUTENS,SERGE LUTENS UN BOIS VANILLE (U) EDP 50 ml FR,REGULAR,NICHE,39,195,
 01SH95001030010-011059-0080CBH ,6084000005993,SHAIK,SHAIK CHIC SHAIK EMERALD NO 70 FOR MEN (M) EDP 80 ml BH,REGULAR,NICHE,240,459,
 01SH95002030109-010020-0040CBH ,6084000005047,SHAIK,SHAIK OPULENT SHAIK GOLD EDITION AMETHYST FOR WOMEN (W) PARFUM 40 ml BH,REGULAR,NICHE,22,967,
 01SH95002030209-010020-0030CBH ,6084000008826,SHAIK,SHAIK OPULENT SHAIK GOLD EDITION AMETHYST LIMITED EDITION ACCESSORIES FOR WOMEN (W) PARFUM 30 ml BH,REGULAR,NICHE,18,530,
 01SH95002030310-010020-0030CBH ,6084000008819,SHAIK,SHAIK OPULENT SHAIK GOLD EDITION LIMITED EDITION ACCESSORIES FOR MEN (M) PARFUM 30 ml BH,REGULAR,NICHE,28,551,
 01SH95002060109-010020-0030CBH ,6084000008727,SHAIK,SHAIK OPULENT SHAIK NO.33 LIMITED EDITION ACCESORIES FOR WOMEN (W) PARFUM 30 ml BH,REGULAR,NICHE,17,335,
 01SH95002040110-010020-0030CBH ,6084000008710,SHAIK,SHAIK OPULENT SHAIK SAPPHIRE NO 77 LIMITED EDITION ACCESSORIES FOR MEN (M) PARFUM 30 ml BH,REGULAR,NICHE,6,281,
 01SH95002050109-010020-0040CBH ,6084000008611,SHAIK,SHAIK OPULENT SHAIK SAPPHIRE NO.33 FOR WOMEN (W) PARFUM 40 ml BH,REGULAR,NICHE,6,557,
 01SH95003010010-011059-0080CBH ,6084000008314,SHAIK,SHAIK SOCHI ONYX FOR MEN (M) EDP 80 ml BH,REGULAR,NICHE,240,567,
 01SH95003010009-011059-0080CBH ,6084000008321,SHAIK,SHAIK SOCHI ONYX FOR WOMEN (W) EDP 80 ml BH,REGULAR,NICHE,240,567,
 01SH55011000001-014057-0080CES ,8411061916933,SHAKIRA,SHAKIRA DREAM (W) EDT 80 ml ES,REGULAR,,33,52,
 01SH10003000001-011059-0100CFR ,768614102021,SHISEIDO,SHISEIDO ZEN (W) EDP 100 ml FR,REGULAR,,240,141,
 01SH10003050001-011059-0100CFR ,768614152392,SHISEIDO,SHISEIDO ZEN GOLD ELIXIR (W) EDP 100 ml FR,REGULAR,,42,152,
 01SI38001000081-014057-0050CFR ,3473311902016,SISLEY,SISLEY EAU DE CAMPAGNE (U) EDT 50 ml FR,REGULAR,NICHE,12,195,
