BARCODE,Vendor SKU,Item,PRICE_AED,Price Usd,Qty,Group,Remarks
667556605136,PBLVST236AR,Victoria's Secret Amber Romance B/Lotion Tube 236Ml,40,10.35,120+,Body Lotion & Cream,6.68E+11
667557894676,PBLVST236AK,Victoria's Secret Aqua Kiss 236Ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667558438329,PBLVS236AKS,Victoria's Secret Aqua Kiss Shimmer 236Ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667557894669,PBLVS236BVL,Victoria's Secret Bare Vanilla 236ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667556605105,PBLVST236BV,Victoria's Secret Bare Vanilla B/Lotion Tube  236Ml,40,10.35,120+,Body Lotion & Cream,6.68E+11
667555059947,PBLVS236BVS,Victoria's Secret Bare Vanilla Shimmer 236 Ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667557641058,PBLVS236BVSS,Victoria's Secret Bare Vanilla Splash 236ml B/Lotion,40,10.35,96,Body Lotion & Cream,
667557640976,PBLVS236BBB,Victoria's Secret Blackberry Bite 236ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667554672123,PBLVS250BS,Victoria's Secret Bombshell Body Lotion 250Ml,72,19.07,120+,Body Lotion & Cream,
667558438343,PBLVS236CPS,Victoria's Secret Coconut Passion Shimmer 236Ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667556605075,PBLVST236LS,Victoria's Secret Love Spell 236ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667555059923,PBLVS236LSS,Victoria's Secret Love Spell Shimmer 236 Ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667558437629,PBSVS250LSSR,Victoria's Secret Love Spell Shimmer 250Ml Mist,40,10.35,102,Body Lotion & Cream,
667557640983,PBLVS236MS,Victoria's Secret Mango Smash 236ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667557640969,PBLVS236MD,Victoria's Secret Melon Drench 236ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667557895406,PBLVS236MNB,Victoria's Secret Midnight Bloom 236Ml Body Lotion,40,10.35,120+,Body Lotion & Cream,6.68E+11
667557640952,PBLVS236PAH,Victoria's Secret Pineapple High 236ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667557894645,PBLVST236PSD,Victoria's Secret Pure Seduction B/Lotion 236Ml,40,10.35,120+,Body Lotion & Cream,6.68E+11
667558437650,PBLVSPS236SH,Victoria's Secret Pure Seduction Shimmer B/Lotion 236ML,40,10.35,120+,Body Lotion & Cream,6.68E+11
667557895444,PBLVST236RO,Victoria's Secret Romantic B/Lotion Tube 236Ml,40,10.35,120+,Body Lotion & Cream,6.68E+11
667557895451,PBLVS236R,Victoria's Secret Rush 236ml  B/Lotion,40,10.35,120+,Body Lotion & Cream,
667557895437,PBLVST236TM,Victoria's Secret Temptation B/L Tube 236Ml,40,10.35,120+,Body Lotion & Cream,6.68E+11
667558438336,PBLVS236TTS,Victoria's Secret Temptation Shimmer 236ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667556605099,PBLVST236VP,Victoria's Secret Velvet Petals 236Ml B/Lotion,40,10.35,120+,Body Lotion & Cream,
667558437674,PBLVSVP236SH,Victoria's Secret Velvet Petals Shimmer B/Lotion 236ML,40,10.35,120+,Body Lotion & Cream,6.68E+11
667556605129,PBLVST236CP,Victoria's Secret. Coconut Passion B/Lotion Tube 236Ml,40,10.35,120+,Body Lotion & Cream,6.68E+11
667557912745,PBSBB236BPBF,Bath & Body Bahamas Passionfruit Banana Flower 236 Mist,22,5.45,32,Body Mist,
667555840705,PBSBB236GGL,Bath & Body Gingham Love 236ml Mist,24,5.99,120+,Body Mist,
667558216415,PBSBB236/23SESG,Bath & Body Works 23 Summer Ete Sunset Glow Mist 236Ml,22,5.45,120+,Body Mist,
667557879048,PBSBB236AW,Bath & Body Works Amethyst Waves 236ml Mist,22,5.45,1,Body Mist,
667557589527,PBSBB236ATC,Bath & Body Works Among The Clouds 236ml Mist,22,5.45,35,Body Mist,
667557535654,PBSBB236CCP,Bath & Body Works Coco Paradise 236ml Mist,22,5.45,120+,Body Mist,
667558333778,PBSBB236EDS,Bath & Body Works Endless Sea 236ml Mist,22,5.45,120+,Body Mist,
667556131963,PBSBB236FT,Bath & Body Works Fairytale Mist 236Ml,22,5.45,120+,Body Mist,
667558031490,PBSBB145GGDS,Bath & Body Works Gingham Gorgeous Diamond Shimmer 145Ml Mist,22,5.45,120+,Body Mist,
667557895536,PBSBB236GV,Bath & Body Works Gingham Vibrant 236ml Mist,24,5.99,120+,Body Mist,
667554053243,PBSBB236HB,Bath & Body Works Hello Beautiful Mist 236ML,27,6.81,13,Body Mist,
667556131956,PBSBBITS236,Bath & Body Works In The Stars Mist 236Ml,24,5.99,120+,Body Mist,
667558331705,PBSBB236JB,Bath & Body Works Juniper Breeze 236ml Mist,22,5.45,120+,Body Mist,
667556039054,PBSBB236MAU,Bath & Body Works Mad About You Mist 236ML,24,5.99,120+,Body Mist,6.68E+11
667556709629,PBSBB236MNAG,Bath & Body Works Midnight Amber Glow 236ml Mist,22,5.45,120+,Body Mist,
667552243356,PBSBBPP236,Bath & Body Works Perfect Peony Mist 236Ml,22,5.45,1,Body Mist,
667557511368,PBSBB236PLB,Bath & Body Works Pink Lily & Bamboo 236ml Mist,22,5.45,89,Body Mist,
667556797350,PBSBB236PS,Bath & Body Works Pink Suede 236ml Mist,22,5.45,1,Body Mist,
667558331712,PBSBB236PR,Bath & Body Works Plumeria 236ml Mist,22,5.45,120+,Body Mist,
667556601435,PBSBB236P,Bath & Body Works Poppy 236ml Mist,22,5.45,120+,Body Mist,
667556131932,PBSBB236PW,Bath & Body Works Pure Wonder 236Ml Mist,24,5.99,120+,Body Mist,
667557984254,PBSBBSW236B,Bath & Body Works Salt Water Breeze Mist 236Ml,22,5.45,120+,Body Mist,
667557282336,PBSBB236SFC,Bath & Body Works SnowFlakes & Cashmere  236ml B/Mist,22,5.45,1,Body Mist,
667556256826,PBSBB236SMD,Bath & Body Works Summer Melody Mist 236Ml,22,5.45,11,Body Mist,
667556779875,PBSBB236SRW,Bath & Body Works Sunrise Woods 236ml Mist,22,5.45,1,Body Mist,
667557593173,PBSBB236SP,Bath & Body Works Sweet Pea 236ML Mist,22,5.45,114,Body Mist,
667558331729,PBSBB236WTG,Bath & Body Works White Tea & Ginger 236ml,22,5.45,120+,Body Mist,
667558333785,PBSBB236WDS,Bath & Body Works Wild Sand 236ml Mist,22,5.45,120+,Body Mist,
667557110752,PBSBB236WCA,Bath & Body Works Winter Candy Apple 236ml B/Mist,22,5.45,20,Body Mist,
667557896496,PBLBB236YTO,Bath & Body Works You're the One 236ml B/Lotion,22,5.45,120+,Body Mist,
667556131949,PBSBB236YTO,Bath & Body Works You're The One 236ml Mist,24,5.99,120+,Body Mist,
85715138668,PBSBEVG250,Bebe Vegas Jet Set B/Mist 250Ml,17,4.09,10,Body Mist,
6291107164236,PBSBHPC1EG200,Beverly Hills Polo Club 1 Evoking Gardenia Pour Femme 200 ml Body Mist,16,3.81,71,Body Mist,
6291107164267,PBSBHPC2CF200,Beverly Hills Polo Club 2 Classic Fougere Pour Femme 200 ml Body Mist,16,3.81,2,Body Mist,
6291107164250,PBSBHPC8EF200,Beverly Hills Polo Club 8 Exotic Fragrance Pour Femme 200 ml Body Mist,16,3.81,2,Body Mist,
6291107164243,PBSBHPC9SF200,Beverly Hills Polo Club 9 Sparkling Floral Pour Femme 200 ml Body Mist,16,3.81,62,Body Mist,
8411061043547,PHSCH30VGG,Carolina Herrera Good Girl Very Hair Mist Women 30ml,97,25.89,17,Body Mist,
85715321442,PBSGUES250GB,Guess Girl Belle Mist 250Ml,22,5.45,2,Body Mist,
85715326904,PBSGL250PK,Guess Love Guess Passion Kiss Mist 250Ml,22,5.45,2,Body Mist,
85715326911,PBSGL250RB,Guess Love Guess Romance Blush 250ml,22,5.45,38,Body Mist,
85715326935,PBSGL250SA,Guess Love Guess Sheer Attraction 250Ml,22,5.45,2,Body Mist,
85715326928,PBSGL250SKF,Guess Love Guess Sunkissed Flirtation Body Mist 250 ml,22,5.45,120+,Body Mist,
85715327123,PBSGUES250MVS,Guess Miami Vibes Shimmer Body Mist 250 ml,22,5.45,2,Body Mist,
85715323521,PBSGUES125PK,Guess Pink 125 ml Body Mist,16,3.81,89,Body Mist,
85715320568,PBSGUES250L,Guess Pink W 250Ml. B/Mist,22,5.45,1,Body Mist,
85715323491,PBSGUES125SN,Guess Seductive Noir 125 ml Body Mist,16,3.81,64,Body Mist,
85715322487,PBSGUES125SR,Guess Seductive Red 125 ml Body Mist,16,3.81,80,Body Mist,
85715322432,PBSGUE250SR,Guess Seductive Red W Mist 250Ml,22,5.45,65,Body Mist,
85715323101,PBSGUES125SL,Guess Seductive W 125 ml Body Mist,16,3.81,105,Body Mist,
85715326973,PBSGUES250SSSW,Guess Sexy Skin Solar  Warmth Body Mist 250 ml,22,5.45,120+,Body Mist,
85715326966,PBSGUES250SSSS,Guess Sexy Skin Sweet Sugar  Body Mist 250 ml,22,5.45,120+,Body Mist,
85715327048,PBSGUES250SSWF,Guess Sexy Skin Wild Flower Body Mist 250 ml,22,5.45,120+,Body Mist,
85715326959,PBSGUES250STB,Guess Sexy Tropical Breeze  Body Mist 250 ml,22,5.45,120+,Body Mist,
810103654556,PBSHEAD240BS,Head Bliss W 240ml Body Mist,17,4.09,120+,Body Mist,
810103654570,PBSHEAD240ET,Head Elite W 240ml Body Mist,17,4.09,120+,Body Mist,
810103654563,PBSHEAD240SK,Head Spark W 240ml Body Mist,17,4.09,120+,Body Mist,
608940582374,PBSKC236B,Kenneth Cole Blush W 236 ml Body Mist,20,4.9,2,Body Mist,
8436581949841,PBSREB250AH,Reebok Active Hydration 250ml Body Mist,17,4.09,120+,Body Mist,
8436581949865,PBSREB250CG,Reebok Captivating Glow M 250ml Body Mist,19,4.63,120+,Body Mist,
8436581949872,PBSREB250RB,Reebok Revitalizing Boost 250ml Body Mist,17,4.09,120+,Body Mist,
8436581949889,PBSREB250SSV,Reebok Serene Soft Vibes  250ml Body Mist,17,4.09,120+,Body Mist,
8436581949858,PBSREB250UCR,Reebok Ultra Cooling Relief 250ml Body Mist,17,4.09,120+,Body Mist,
667552237799,PBSVSBL4P125,Victoria's Secret 4 Piece Travel Set (125ml Pure Seduction & Velvet Petals Mist +2 x 100ml BL),92,24.52,90,Body Mist,
667556605020,PBSVSAR250C,Victoria's Secret Amber Romance Core Collec.Mist 250Ml,40,10.35,120+,Body Mist,
667557939513,PBSVSAK2/75,Victoria's Secret Aqua Kiss 2P (75ml Mist+ 75ml Lotion),57,14.99,3,Body Mist,
667556605006,PBSVSAK250CC,Victoria's Secret Aqua Kiss Core Coll.Mist 250Ml,40,10.35,120+,Body Mist,
667558437698,PBSVS250AKS,Victoria's Secret Aqua Kiss Shimmer 250ml Mist,40,10.35,120+,Body Mist,
667556489996,PBSVSBV250CC,Victoria's Secret Bare Vanilla Core Coll.Mist 250Ml,40,10.35,120+,Body Mist,6.68E+11
667558437643,PBSVSBV250SH,Victoria's Secret Bare Vanilla Shimmer Mist 250Ml,40,10.35,120+,Body Mist,
667557641010,PBSVS250BVSS,Victoria's Secret Bare Vanilla Splash 250ml Mist,40,10.35,120+,Body Mist,
667557640938,PBSVS250BBB,Victoria's Secret Blackberry Bite 250ml Mist,40,10.35,120+,Body Mist,
667557269016,PBSVS250BS,Victoria'S Secret Bombshell 250Ml Mist,82,21.8,120+,Body Mist,
667557268903,PBSVS250BI,Victoria's Secret Bombshell Intense 250 ml Mist,77,20.44,89,Body Mist,
667557268958,PBSVS250BSP,Victoria's Secret Bombshell Passion 250ml Mist,77,20.44,4,Body Mist,
667556605013,PBSVSCP250,Victoria's Secret Coconut Passion 250ml B/Mist,40,10.35,120+,Body Mist,
667558438312,PBSVSCP250SH,Victoria's Secret Coconut Passion Shimmer 250ml Mist,40,10.35,108,Body Mist,6.68E+11
667556257069,PBSVS250CPRVC,Victoria's Secret Crushed Petals Rose & vanilla Caviar Mist  250ml,40,10.35,120+,Body Mist,
667556257052,PBSVS250FALB,Victoria's Secret Floral Affair Lily & Blush Berries 250ml B/Mist,40,10.35,120+,Body Mist,
667556489965,PBSVSLS250CC,Victoria's Secret Love Spell Core Coll.Mist 250Ml,40,10.35,120+,Body Mist,
667556257991,PBSVSLSG250,Victoria's Secret Love Spell Golden Mist 250Ml,40,10.35,120+,Body Mist,
667555058087,PBSVSLS250SH,Victoria's Secret Love Spell Shimmer 250Ml Splash.,40,10.35,60,Body Mist,6.68E+11
667557640945,PBSVS250MSH,Victoria's Secret Mango Smash 250ml Mist,40,10.35,120+,Body Mist,
667557640921,PBSVS250MDC,Victoria's Secret Melon Drench 250ml Mist,40,10.35,120+,Body Mist,
667551556037,PBSVS250MSR,Victoria's Secret Melon Sorbet Mist 250Ml,40,10.35,1,Body Mist,
667556605037,PBSVS250MNB,Victoria's Secret Midnight Bloom Mist 250Ml,40,10.35,120+,Body Mist,
667556257663,PBSVS250MSA,Victoria's Secret Moon Spiced Apple 250ml B/Mist,40,10.35,120+,Body Mist,
667557640433,PBSVS250PSS,Victoria's Secret Pastel Sugar Sky 250ml Mist,40,10.35,96,Body Mist,
667557640464,PBSVS250PPC,Victoria's Secret Petal Plush Clouds 250ml Mist,40,10.35,120+,Body Mist,
667557640914,PBSVS250PAH,Victoria's Secret Pineapple High 250ml Mist,40,10.35,120+,Body Mist,
667551530136,PBSVSP250TC,Victoria's Secret Pink Tropic Cool Mist 250Ml,40,10.35,1,Body Mist,
667558427132,PBSVS250PGS,Victoria's Secret Pomegranate Sky 250ml Mist,40,10.35,120+,Body Mist,
667556258004,PBSVSPSG250,Victoria's Secret Pure Seduction  Golden Mist 250Ml,40,10.35,120+,Body Mist,
667556489972,PBSVSPS250CC,Victoria's Secret Pure Seduction Core Coll.Mist 250Ml,40,10.35,120+,Body Mist,6.68E+11
667555058070,PBSVS250PSH,Victoria's Secret Pure Seduction Shimmer 250Ml Splash.,40,10.35,1,Body Mist,
667557641003,PBSVS250PSSS,Victoria's Secret Pure Seduction Splash 250ml Mist,40,10.35,120+,Body Mist,
667556605051,PBSVSRO250CC,Victoria's Secret Romantic Body Mist 250Ml,40,10.35,120+,Body Mist,
667558427156,PBSVS250RT,Victoria's Secret Rose Twilight 250ml Mist,40,10.35,96,Body Mist,
667549011562,PBSVSRS250CC,Victoria's Secret Rush Core Coll.Mist 250Ml,40,10.35,120+,Body Mist,
667551555771,PBSVS250SNW,Victoria's Secret Santorini Neroli Water Mist 250Ml,39,10.08,1,Body Mist,
667556257656,PBSVS250SSA,Victoria's Secret Star Smoked Amber 250ml B/Mist,40,10.35,90,Body Mist,
667556605044,PBSVSTM250CC,Victoria's Secret Temptation Core Coll.Mist 250Ml,40,10.35,120+,Body Mist,
667558438305,PBSVSTM250SH,Victoria's Secret Temptation Shimmer 250ML Mist,40,10.35,120+,Body Mist,
667556489989,PBSVSVP250CC,Victoria's Secret Velvet Petals Core Coll.Mist 250Ml,40,10.35,120+,Body Mist,
667556258011,PBSVSVPG250,Victoria's Secret Velvet Petals Golden Mist 250Ml,40,10.35,120+,Body Mist,
667558437636,PBSVSVP250SH,Victoria's Secret Velvet Petals Shimmer Mist 250Ml,40,10.35,65,Body Mist,
667557641027,PBSVS250VPSS,Victoria's Secret Velvet Petals Splash 250ml Mist,40,10.35,120+,Body Mist,
608940577516,PBSVINC236B,Vince Camuto Bella W 236 ml Body Mist,20,4.9,1,Body Mist,
8437018498444,PBSWOM250DR,Women Secret Daily Romance Body Mist 250ml,19,4.63,120+,Body Mist,
8437018498413,PBSWOM250DV,Women Secret Dolce Vita Body Mist 250ml,19,4.63,1,Body Mist,
8437018498451,PBSWOM250EL,Women Secret Exotic Love Body Mist 250ml,19,4.63,120+,Body Mist,
8436581944686,PBSWOM250FG,Women Secret Forever Gold Body Mist 250ml,19,4.63,120+,Body Mist,
8437018498437,PBSWOM250KM,Women Secret Kiss Moments Body Mist 250ml,19,4.63,120+,Body Mist,
8436581944693,PBSWOM250LTN,Women Secret Lady Tenderness Body Mist 250ml,19,4.63,120+,Body Mist,
8436581948103,PBSWOM250PT,Women Secret Passionate Treasure Body Mist 250ml,19,4.63,120+,Body Mist,
8437018498420,PBSWOM250PS,Women Secret Pretty & Sexy Body Mist 250ml,19,4.63,120+,Body Mist,
8436581948080,PBSWOM250PC,Women Secret Pure Charm Body Mist 250ml,19,4.63,120+,Body Mist,
,PBGAHMBAG,Al Haramain Non Woven Bag Medium Size,4,0.54,120+,Accessories,
22548294543,PBGARAMIS,Aramis Toiletries Bag,17,4.09,62,Accessories,
667553447647,PSCBBATW,Bath & Body Works A T housand Wishes Scented Candle,46,11.99,72,Accessories,
667555965514,PSCBBBP,Bath & Body Works Blueberry Pie Scented Candle,46,11.99,17,Accessories,
667555531726,PSCBBGG,Bath & Body Works Gingham Scented Candle,46,11.99,72,Accessories,
667557098623,PSCBBON,Bath & Body Works Ocean Scented Candle,46,11.99,24,Accessories,
667558407530,PSCBBUTS,Bath & Body Works Under The Sun Scented Candle,46,11.99,7,Accessories,
667558155325,PSCBBWTS,Bath & Body Works White Tea & Sage Scented Candle,46,11.99,2,Accessories,
667558545997,PSCBBWSD,Bath & Body Works Wild Sand Scented Candle,46,11.99,12,Accessories,
667557422336,PSCBBWCA,Bath & Body Works Winter Candy Apple Scented Candle,46,11.99,24,Accessories,
3386460117142,PBGCOAFLO,Coach Floral Bag Small,17,4.09,83,Accessories,
3386460080132,PBGCOAM,Coach M Weekend Bag Grey,27,6.81,64,Accessories,
3386460106955,PBGCOAL,Coach W Bag Small Pink,17,4.09,120+,Accessories,
85715809452,PBGDNHLG,Dunhill Generic Shopping Bag,27,6.81,120+,Accessories,
631145805825,PFPIKOS5B,Ikos Travel Perfume Atomiser 5ML (Black),22,5.45,65,Accessories,
631145805771,PFPIKOS5BL,Ikos Travel Perfume Atomiser 5ML (Blue),22,5.45,73,Accessories,
631145805818,PFPIKOS5G,Ikos Travel Perfume Atomiser 5ML (Gold),22,5.45,63,Accessories,
631145805764,PFPIKOS5P,Ikos Travel Perfume Atomiser 5ML (Pink),22,5.45,75,Accessories,
PBGLATBB,PBGLATBB,Lattafa Pride Blue Big Bag,7,1.36,120+,Accessories,
PBGLATRB,PBGLATRB,Lattafa Pride Red  Bag,7,1.36,120+,Accessories,
3386460131650,PSGMBL100R,Mont Blanc Legend Red 100ml Shower Gel,14,3.27,120+,Accessories,
3386460134934,PSCMB140SA,Mont Blanc Signature Absolue Scented Candle 140G,57,14.99,120+,Accessories,
3386460095938,PBGROCGEN,Rochas Generic Shopping Bag,17,4.09,85,Accessories,
3386460095952,PBGROCMC,Rochas Mademoiselle Coutur Pouch Pin,17,4.09,84,Accessories,
3386460098267,PBGSTDPM,ST Dupont M Weekend Bag,27,6.81,103,Accessories,
22548289204,PBGTOM,Tommy Hilfiger Women's Masterbrand Bag,22,5.45,11,Accessories,
PASTRUPOUCH,PSATRUPOUCH,Trussardi Donna Pouch,12,2.72,53,Accessories,
3386460133265,PBGCOAWR,Coach Wild Rose Toiletry Pouch,17,4.09,104,Assorted,
22548264706,PBGDKNYL,DKNY Ladies Tote Bag,27,6.81,28,Assorted,
647393460013,PFPDNK100,Dora Adorable Nickeloden 100 ml EDT Spray,27,6.81,8,Assorted,
6290360593135,PPRLAT100HG,Lattafa Honor & Glory Badee Al Oud EDP 100ml,57,14.99,120+,Assorted,
PBGLATG,PBGLATG,Lattafa Pride Gold Big Bag,7,1.36,120+,Assorted,
3700082500067,PFPMRQ100M,Marquis de Remy Marquis Men 100 ml EDT,34,8.72,41,Assorted,
663350052381,PFPMICC200,Mickey Cool Cologne 200Ml,17,4.09,23,Assorted,
PBGMBP,PBGMBP,Mont Blanc PVC Pouch L Towel X10 2A,32,8.17,16,Assorted,
647393020002,PFPNKSBG100,N'Kl Sponge Bob Girls Old Pkg,26,6.54,24,Assorted,
3355991005297,PFPOMS100EE,One Man Show Emerald Edition 100 ml EDT Spray.,36,9.26,120+,Assorted,
37361007782,PFPPD100L,Perfum D'Or Luxe Lds 100 ml,42,10.9,11,Assorted,
663350057768,PFPPLANC200,Planes Cool Cologne 200Ml,16,3.81,10,Assorted,
614514011072,PFPRAS78BJA,Rasasi Bukhoor Jabel Ali Incense Tablets 78gms,32,8.17,10,Assorted,
614514113011,PFPEMO100,Rasasi Emotion Men Edp 100 ml,39,10.08,2,Assorted,
614514101063,PFPRAS18T,Rasasi Raqiya Bakhoor 18 Tablets,107,28.61,15,Assorted,
614514334058,PFPRAS109RBC,Rasasi Raqiya Bakhoor Cashmeran 109 gms,117,31.34,12,Assorted,
3700082500029,PFPREM100,Remy De Marquis Remy Original EDT 100ml,34,8.72,120+,Assorted,
3700082500371,PFPSHL100L,Remy Marquis Shalis 100 ml Lad EDP Spray,34,8.72,90,Assorted,
663350055856,PFPSPD200UL,Spider Ultimate Body Fresh 200Ml,15,3.54,9,Assorted,
647393724009,PFPSBSP100,Sponge Bob Square Pants 100 ml EDT,32,8.17,25,Assorted,
3614273636469,PETAC15,Armani (Giorgio Armani) Armani Code EDT 15 ml Miniature,57,14.99,120+,Miniature,
3614272907744,PMIARM15MW,Armani (Giorgio Armani) My Way W EDP 15 ml Miniature,57,14.99,120+,Miniature,
3614271579119,PMIGASI15,Armani (Giorgio Armani) Si W EDP 15 ml Miniature,57,14.99,104,Miniature,
3386460142229,PMICOA1.2L,Coach Love EDP 1.2 ML Vial,4,0.54,120+,Miniature,
3386460096911,PMICOPLA2,COACH NEWYORK PLATINUM 2ML VAILS,4,0.54,120+,Miniature,
7640233341513,PMIES1.5E,Elie Saab Elixir EDP 1.5ml Miniature Vials,4,0.54,120+,Miniature,
PSAEL1.5MMN,PMIEL1.5MMN,Estee Lauder Modern Muse Nuit Edp 1.5Ml Miniature,3,0.27,18,Miniature,
3614272085282,PMIGASI15P,Giorgio Armani Si Passione EDP 15ml Miniature,57,14.99,120+,Miniature,
PMIGUESBV2,PMIGUESBV2,Guess Bella Vita Women Edp 2ml,3,0.27,120+,Miniature,
3386460140102,PMIJC7.5IWCF,Jimmy Choo I Want Choo Forever Purse EDP 7.5ml,22,5.45,60,Miniature,
3386460129862,PMIJC2AM,Jimmy Choo Man Aqua EDT 2ml Miniature Vials,4,0.54,4,Miniature,
3386460109444,PMIJC1.2UH,Jimmy Choo Urban Hero EDP 1.2ml Miniature Vials,4,0.54,120+,Miniature,
PFPLAT20TS,PFPLAT20TS,Lattafa Pride Thouq Silver 20ml,7,1.36,54,Miniature,
PMILUC3INF,PMILUC3INF,Lucianno Inferno  EDP 3 ml Miniature,6,1.09,120+,Miniature,
PMILUC3NE,PMILUC3NE,Lucianno Noir Edition EDP 3 ml Miniature,6,1.09,120+,Miniature,
3386460101097,PMIMBEXP,Mont Blanc Explorer Miniature 4.5ml,13,3,1,Miniature,
3386460135863,PMIMB2EXP,Mont Blanc Explorer Platinum 2 ML Vial,4,0.54,120+,Miniature,
3386460124218,PPRMBL4.5EUB,Mont Blanc Explorer Ultra Blue Mini EDP 4.5ml,12,2.72,24,Miniature,
3386460144308,PMIMBL4.5LB,Mont Blanc Legend Blue 4.5ml EDP Miniature,14,3.27,1,Miniature,
8011003992225,PMIMOSIL,Moschino I Love Love Miniature 4.9Ml,12,2.72,1,Miniature,
3349668624447,PMIINV5,Pacorabanne Invictus EDT 5ml Miniature,17,4.09,6,Miniature,
PSAPE3,PSAPE3,Perry Ellis Vials .3Oz/1Ml 3Pcard Pak,3,0.27,120+,Miniature,
PPRRBR15AM,PPRRBR15AM,Robertino Amber EDP 15 ml,10,2.18,72,Miniature,
PPRRBR15BL,PPRRBR15BL,Robertino Blonde EDP 15 ml,10,2.18,95,Miniature,
PMIROB3IB,PMIROB3IB,Robertino Irish Blend 3ml EDP Spary.,6,1.09,120+,Miniature,
PPRRBR15LIL,PPRRBR15LIL,Robertino Lilac EDP 15 ml,10,2.18,120+,Miniature,
PMIROB3MOO,PMIROB3MOO,Robertino Ministry Of Oud EDP 3 ml Miniature,6,1.09,99,Miniature,
PMIROB3MM,PMIROB3MM,Robertino Miss Marvelous Edp 3ml Spray,6,1.09,120+,Miniature,
PMIROB3NP,PMIROB3NP,Robertino Nuage Profumo EDP 3 ml Miniature,6,1.09,100,Miniature,
PPRRBR15SAP,PPRRBR15SAP,Robertino Sapphire EDP 15 ml,10,2.18,120+,Miniature,
PPRRBR15SH,PMIRBR15SH,Robertino Sheer EDP 15 ml Miniature,10,2.18,62,Miniature,
